Minutes,Seconds,Temp (?C),Pressure (hPa),Altitude (m)
0,16,28.42,1014.74,-12.4
0,16,28.42,1014.74,-12.4
0,16,28.42,1014.74,-12.42
0,16,28.42,1014.74,-12.33
0,16,28.42,1014.73,-12.32
0,16,28.42,1014.73,-12.32
0,16,28.42,1014.73,-12.34
0,16,28.42,1014.73,-12.33
0,16,28.42,1014.73,-12.27
0,17,28.42,1014.72,-12.27
0,17,28.42,1014.73,-12.28
0,17,28.42,1014.73,-12.32
0,17,28.42,1014.73,-12.36
0,17,28.43,1014.74,-12.36
0,17,28.43,1014.73,-12.34
0,17,28.43,1014.73,-12.25
0,17,28.43,1014.72,-12.35
0,17,28.43,1014.73,-12.35
0,17,28.43,1014.73,-12.32
0,17,28.43,1014.73,-12.28
0,17,28.43,1014.73,-12.24
0,17,28.43,1014.72,-12.24
0,17,28.43,1014.73,-12.27
0,17,28.43,1014.73,-12.21
0,17,28.43,1014.72,-12.21
0,17,28.43,1014.72,-12.27
0,17,28.43,1014.72,-12.28
0,17,28.43,1014.73,-12.28
0,17,28.43,1014.73,-12.28
0,17,28.43,1014.73,-12.26
0,17,28.43,1014.72,-12.26
0,17,28.42,1014.73,-12.28
0,17,28.42,1014.72,-12.24
0,17,28.42,1014.72,-12.32
0,17,28.43,1014.73,-12.32
0,17,28.43,1014.74,-12.38
0,17,28.43,1014.74,-12.39
0,17,28.43,1014.74,-12.36
0,17,28.43,1014.74,-12.3
0,17,28.43,1014.73,-12.3
0,17,28.43,1014.73,-12.35
0,17,28.43,1014.73,-12.28
0,17,28.43,1014.73,-12.28
0,17,28.43,1014.72,-12.25
0,17,28.43,1014.72,-12.27
0,17,28.43,1014.72,-12.28
0,17,28.43,1014.73,-12.28
0,17,28.43,1014.73,-12.28
0,17,28.43,1014.73,-12.31
0,17,28.43,1014.73,-12.31
0,17,28.43,1014.73,-12.36
0,17,28.43,1014.74,-12.36
0,17,28.43,1014.74,-12.39
0,17,28.43,1014.74,-12.39
0,17,28.43,1014.74,-12.39
0,18,28.43,1014.73,-12.34
0,18,28.43,1014.73,-12.3
0,18,28.43,1014.73,-12.34
0,18,28.43,1014.73,-12.31
0,18,28.43,1014.73,-12.31
0,18,28.43,1014.73,-12.3
0,18,28.43,1014.73,-12.27
0,18,28.43,1014.72,-12.27
0,18,28.43,1014.73,-12.32
0,18,28.43,1014.73,-12.26
0,18,28.43,1014.72,-12.26
0,18,28.43,1014.72,-12.19
0,18,28.43,1014.71,-12.19
0,18,28.43,1014.71,-12.14
0,18,28.43,1014.71,-12.14
0,18,28.43,1014.71,-12.17
0,18,28.43,1014.71,-12.23
0,18,28.43,1014.72,-12.21
0,18,28.43,1014.72,-12.21
0,18,28.43,1014.72,-12.24
0,18,28.43,1014.72,-12.25
0,18,28.43,1014.72,-12.25
0,18,28.43,1014.73,-12.29
0,18,28.43,1014.73,-12.29
0,18,28.43,1014.73,-12.3
0,18,28.43,1014.73,-12.3
0,18,28.43,1014.73,-12.28
0,18,28.43,1014.73,-12.28
0,18,28.43,1014.73,-12.28
0,18,28.43,1014.73,-12.34
0,18,28.43,1014.73,-12.32
0,18,28.43,1014.73,-12.29
0,18,28.43,1014.73,-12.29
0,18,28.43,1014.72,-12.25
0,18,28.43,1014.72,-12.27
0,18,28.43,1014.72,-12.31
0,18,28.43,1014.73,-12.31
0,18,28.43,1014.73,-12.32
0,18,28.43,1014.73,-12.29
0,18,28.43,1014.73,-12.29
0,18,28.43,1014.73,-12.29
0,18,28.43,1014.73,-12.31
0,18,28.43,1014.73,-12.35
0,18,28.43,1014.73,-12.35
0,18,28.43,1014.74,-12.38
0,18,28.43,1014.73,-12.32
0,19,28.43,1014.73,-12.35
0,19,28.43,1014.73,-12.37
0,19,28.44,1014.74,-12.37
0,19,28.43,1014.73,-12.33
0,19,28.43,1014.73,-12.44
0,19,28.43,1014.75,-12.44
0,19,28.43,1014.75,-12.45
0,19,28.43,1014.74,-12.43
0,19,28.44,1014.74,-12.44
0,19,28.44,1014.74,-12.41
0,19,28.44,1014.74,-12.41
0,19,28.44,1014.74,-12.4
0,19,28.44,1014.74,-12.41
0,19,28.44,1014.74,-12.32
0,19,28.44,1014.73,-12.32
0,19,28.44,1014.74,-12.37
0,19,28.44,1014.74,-12.37
0,19,28.44,1014.74,-12.37
0,19,28.44,1014.73,-12.34
0,19,28.44,1014.73,-12.34
0,19,28.44,1014.73,-12.38
0,19,28.44,1014.74,-12.38
0,19,28.44,1014.75,-12.45
0,19,28.44,1014.76,-12.52
0,19,28.44,1014.76,-12.46
0,19,28.44,1014.75,-12.46
0,19,28.44,1014.74,-12.42
0,19,28.44,1014.74,-12.41
0,19,28.44,1014.74,-12.41
0,19,28.44,1014.74,-12.43
0,19,28.44,1014.74,-12.37
0,19,28.44,1014.74,-12.27
0,19,28.44,1014.73,-12.35
0,19,28.45,1014.73,-12.35
0,19,28.45,1014.74,-12.39
0,19,28.45,1014.74,-12.37
0,19,28.45,1014.73,-12.3
0,19,28.45,1014.73,-12.32
0,19,28.45,1014.73,-12.29
0,19,28.45,1014.73,-12.33
0,19,28.45,1014.73,-12.29
0,19,28.45,1014.73,-12.29
0,19,28.45,1014.74,-12.36
0,19,28.45,1014.73,-12.31
0,19,28.45,1014.73,-12.31
0,20,28.45,1014.73,-12.31
0,20,28.45,1014.73,-12.33
0,20,28.45,1014.73,-12.32
0,20,28.45,1014.73,-12.27
0,20,28.45,1014.72,-12.27
0,20,28.45,1014.73,-12.29
0,20,28.45,1014.72,-12.26
0,20,28.45,1014.72,-12.28
0,20,28.45,1014.73,-12.28
0,20,28.45,1014.72,-12.25
0,20,28.45,1014.73,-12.34
0,20,28.45,1014.73,-12.3
0,20,28.45,1014.73,-12.3
0,20,28.45,1014.73,-12.32
0,20,28.45,1014.73,-12.33
0,20,28.44,1014.73,-12.34
0,20,28.44,1014.73,-12.34
0,20,28.44,1014.73,-12.34
0,20,28.44,1014.73,-12.34
0,20,28.44,1014.73,-12.3
0,20,28.44,1014.72,-12.24
0,20,28.44,1014.72,-12.26
0,20,28.44,1014.72,-12.26
0,20,28.44,1014.73,-12.3
0,20,28.44,1014.73,-12.31
0,20,28.44,1014.73,-12.33
0,20,28.44,1014.73,-12.33
0,20,28.44,1014.74,-12.37
0,20,28.44,1014.74,-12.36
0,20,28.44,1014.74,-12.37
0,20,28.44,1014.74,-12.37
0,20,28.44,1014.73,-12.35
0,20,28.44,1014.73,-12.4
0,20,28.44,1014.74,-12.4
0,20,28.44,1014.74,-12.37
0,20,28.44,1014.74,-12.37
0,20,28.44,1014.74,-12.36
0,20,28.45,1014.73,-12.35
0,20,28.45,1014.73,-12.37
0,20,28.45,1014.74,-12.37
0,20,28.45,1014.74,-12.38
0,20,28.45,1014.73,-12.34
0,20,28.45,1014.73,-12.31
0,20,28.45,1014.73,-12.31
0,20,28.45,1014.73,-12.32
0,20,28.45,1014.73,-12.32
0,21,28.45,1014.73,-12.36
0,21,28.45,1014.73,-12.38
0,21,28.45,1014.74,-12.38
0,21,28.45,1014.75,-12.44
0,21,28.45,1014.75,-12.49
0,21,28.45,1014.75,-12.49
0,21,28.45,1014.75,-12.48
0,21,28.45,1014.75,-12.49
0,21,28.45,1014.75,-12.44
0,21,28.45,1014.75,-12.44
0,21,28.45,1014.74,-12.4
0,21,28.45,1014.73,-12.3
0,21,28.45,1014.73,-12.25
0,21,28.45,1014.72,-12.25
0,21,28.45,1014.74,-12.37
0,21,28.45,1014.74,-12.38
0,21,28.45,1014.74,-12.39
0,21,28.45,1014.74,-12.39
0,21,28.45,1014.73,-12.36
0,21,28.45,1014.74,-12.4
0,21,28.45,1014.74,-12.35
0,21,28.45,1014.73,-12.35
0,21,28.45,1014.73,-12.33
0,21,28.45,1014.74,-12.38
0,21,28.45,1014.74,-12.3
0,21,28.45,1014.73,-12.3
0,21,28.45,1014.73,-12.33
0,21,28.45,1014.74,-12.36
0,21,28.45,1014.74,-12.31
0,21,28.45,1014.73,-12.31
0,21,28.45,1014.73,-12.35
0,21,28.45,1014.74,-12.42
0,21,28.45,1014.74,-12.43
0,21,28.45,1014.74,-12.43
0,21,28.45,1014.74,-12.41
0,21,28.45,1014.74,-12.4
0,21,28.45,1014.74,-12.37
0,21,28.45,1014.74,-12.37
0,21,28.45,1014.74,-12.43
0,21,28.45,1014.74,-12.4
0,21,28.45,1014.74,-12.4
0,21,28.45,1014.74,-12.42
0,21,28.45,1014.74,-12.39
0,21,28.45,1014.74,-12.39
0,21,28.45,1014.73,-12.32
0,21,28.45,1014.73,-12.34
0,22,28.45,1014.73,-12.34
0,22,28.44,1014.73,-12.31
0,22,28.44,1014.73,-12.32
0,22,28.44,1014.73,-12.37
0,22,28.45,1014.74,-12.37
0,22,28.45,1014.74,-12.36
0,22,28.45,1014.74,-12.36
0,22,28.45,1014.74,-12.38
0,22,28.45,1014.74,-12.4
0,22,28.45,1014.74,-12.44
0,22,28.45,1014.74,-12.44
0,22,28.44,1014.74,-12.42
0,22,28.44,1014.74,-12.41
0,22,28.44,1014.74,-12.41
0,22,28.44,1014.75,-12.47
0,22,28.44,1014.75,-12.47
0,22,28.44,1014.75,-12.46
0,22,28.44,1014.75,-12.41
0,22,28.45,1014.74,-12.41
0,22,28.45,1014.74,-12.39
0,22,28.45,1014.74,-12.39
0,22,28.45,1014.74,-12.43
0,22,28.46,1014.74,-12.42
0,22,28.46,1014.74,-12.4
0,22,28.46,1014.74,-12.43
0,22,28.46,1014.74,-12.41
0,22,28.46,1014.74,-12.38
0,22,28.46,1014.74,-12.38
0,22,28.46,1014.74,-12.43
0,22,28.46,1014.74,-12.38
0,22,28.46,1014.74,-12.39
0,22,28.46,1014.74,-12.39
0,22,28.46,1014.74,-12.44
0,22,28.46,1014.74,-12.43
0,22,28.46,1014.74,-12.39
0,22,28.46,1014.74,-12.39
0,22,28.46,1014.74,-12.39
0,22,28.46,1014.74,-12.44
0,22,28.46,1014.74,-12.44
0,22,28.46,1014.74,-12.41
0,22,28.46,1014.74,-12.36
0,22,28.45,1014.73,-12.37
0,22,28.45,1014.74,-12.37
0,22,28.45,1014.74,-12.39
0,22,28.45,1014.74,-12.32
0,22,28.45,1014.73,-12.32
0,23,28.45,1014.73,-12.34
0,23,28.45,1014.74,-12.36
0,23,28.45,1014.74,-12.37
0,23,28.45,1014.74,-12.37
0,23,28.45,1014.74,-12.38
0,23,28.45,1014.74,-12.39
0,23,28.45,1014.74,-12.39
0,23,28.45,1014.74,-12.41
0,23,28.45,1014.74,-12.41
0,23,28.45,1014.74,-12.41
0,23,28.45,1014.74,-12.38
0,23,28.45,1014.74,-12.42
0,23,28.45,1014.74,-12.42
0,23,28.45,1014.75,-12.49
0,23,28.45,1014.75,-12.45
0,23,28.45,1014.75,-12.45
0,23,28.45,1014.75,-12.49
0,23,28.45,1014.75,-12.49
0,23,28.45,1014.75,-12.49
0,23,28.45,1014.75,-12.44
0,23,28.45,1014.75,-12.41
0,23,28.45,1014.74,-12.41
0,23,28.45,1014.75,-12.47
0,23,28.45,1014.75,-12.52
0,23,28.45,1014.76,-12.52
0,23,28.45,1014.75,-12.49
0,23,28.45,1014.75,-12.5
0,23,28.45,1014.75,-12.5
0,23,28.45,1014.75,-12.52
0,23,28.45,1014.75,-12.52
0,23,28.45,1014.75,-12.45
0,23,28.45,1014.75,-12.5
0,23,28.45,1014.75,-12.5
0,23,28.45,1014.74,-12.41
0,23,28.45,1014.75,-12.5
0,23,28.45,1014.75,-12.5
0,23,28.45,1014.75,-12.47
0,23,28.45,1014.75,-12.52
0,23,28.45,1014.75,-12.46
0,23,28.45,1014.75,-12.46
0,23,28.45,1014.75,-12.47
0,23,28.45,1014.75,-12.46
0,23,28.45,1014.75,-12.46
0,23,28.45,1014.74,-12.44
0,23,28.45,1014.74,-12.5
0,23,28.45,1014.75,-12.5
0,23,28.46,1014.75,-12.51
0,23,28.46,1014.75,-12.46
0,24,28.46,1014.75,-12.46
0,24,28.46,1014.75,-12.47
0,24,28.45,1014.74,-12.42
0,24,28.45,1014.74,-12.34
0,24,28.45,1014.73,-12.34
0,24,28.45,1014.74,-12.39
0,24,28.45,1014.74,-12.34
0,24,28.45,1014.73,-12.34
0,24,28.45,1014.73,-12.35
0,24,28.45,1014.73,-12.28
0,24,28.45,1014.73,-12.28
0,24,28.45,1014.73,-12.32
0,24,28.45,1014.73,-12.4
0,24,28.45,1014.74,-12.4
0,24,28.45,1014.75,-12.44
0,24,28.46,1014.75,-12.44
0,24,28.46,1014.75,-12.5
0,24,28.46,1014.75,-12.5
0,24,28.46,1014.75,-12.49
0,24,28.46,1014.75,-12.49
0,24,28.46,1014.75,-12.49
0,24,28.46,1014.75,-12.5
0,24,28.46,1014.75,-12.52
0,24,28.46,1014.75,-12.52
0,24,28.46,1014.75,-12.51
0,24,28.46,1014.75,-12.47
0,24,28.46,1014.75,-12.47
0,24,28.46,1014.74,-12.43
0,24,28.46,1014.74,-12.42
0,24,28.46,1014.74,-12.42
0,24,28.46,1014.75,-12.46
0,24,28.46,1014.75,-12.5
0,24,28.46,1014.75,-12.5
0,24,28.46,1014.75,-12.49
0,24,28.46,1014.75,-12.46
0,24,28.46,1014.75,-12.46
0,24,28.46,1014.75,-12.44
0,24,28.46,1014.75,-12.41
0,24,28.46,1014.74,-12.41
0,24,28.46,1014.74,-12.41
0,24,28.46,1014.75,-12.47
0,24,28.46,1014.75,-12.55
0,24,28.46,1014.76,-12.55
0,24,28.46,1014.76,-12.53
0,24,28.46,1014.76,-12.47
0,24,28.46,1014.75,-12.47
0,24,28.46,1014.75,-12.48
0,24,28.46,1014.75,-12.53
0,25,28.46,1014.76,-12.53
0,25,28.46,1014.76,-12.53
0,25,28.46,1014.76,-12.47
0,25,28.46,1014.75,-12.47
0,25,28.46,1014.74,-12.44
0,25,28.46,1014.74,-12.44
0,25,28.46,1014.75,-12.45
0,25,28.46,1014.75,-12.51
0,25,28.47,1014.75,-12.51
0,25,28.47,1014.75,-12.52
0,25,28.47,1014.76,-12.59
0,25,28.47,1014.76,-12.55
0,25,28.47,1014.76,-12.52
0,25,28.48,1014.75,-12.52
0,25,28.48,1014.75,-12.51
0,25,28.48,1014.76,-12.56
0,25,28.48,1014.76,-12.56
0,25,28.48,1014.76,-12.56
0,25,28.48,1014.76,-12.57
0,25,28.48,1014.76,-12.57
0,25,28.48,1014.76,-12.53
0,25,28.48,1014.75,-12.51
0,25,28.47,1014.76,-12.58
0,25,28.47,1014.76,-12.58
0,25,28.47,1014.76,-12.53
0,25,28.47,1014.76,-12.57
0,25,28.47,1014.76,-12.56
0,25,28.47,1014.76,-12.56
0,25,28.47,1014.76,-12.56
0,25,28.47,1014.76,-12.56
0,25,28.47,1014.76,-12.54
0,25,28.47,1014.76,-12.47
0,25,28.47,1014.75,-12.47
0,25,28.47,1014.75,-12.45
0,25,28.47,1014.75,-12.47
0,25,28.47,1014.75,-12.47
0,25,28.47,1014.75,-12.44
0,25,28.47,1014.74,-12.41
0,25,28.47,1014.74,-12.4
0,25,28.47,1014.74,-12.4
0,25,28.47,1014.74,-12.4
0,25,28.47,1014.74,-12.35
0,25,28.47,1014.73,-12.35
0,25,28.47,1014.75,-12.44
0,25,28.47,1014.75,-12.38
0,25,28.47,1014.74,-12.38
0,26,28.47,1014.73,-12.32
0,26,28.47,1014.73,-12.32
0,26,28.47,1014.73,-12.32
0,26,28.47,1014.74,-12.37
0,26,28.47,1014.74,-12.39
0,26,28.47,1014.74,-12.39
0,26,28.47,1014.73,-12.34
0,26,28.47,1014.73,-12.34
0,26,28.47,1014.73,-12.35
0,26,28.47,1014.73,-12.35
0,26,28.47,1014.74,-12.36
0,26,28.47,1014.74,-12.34
0,26,28.47,1014.73,-12.34
0,26,28.47,1014.73,-12.28
0,26,28.47,1014.73,-12.28
0,26,28.47,1014.73,-12.28
0,26,28.47,1014.72,-12.26
0,26,28.47,1014.72,-12.27
0,26,28.47,1014.72,-12.27
0,26,28.47,1014.73,-12.34
0,26,28.47,1014.73,-12.31
0,26,28.47,1014.73,-12.31
0,26,28.47,1014.73,-12.35
0,26,28.47,1014.73,-12.3
0,26,28.47,1014.73,-12.3
0,26,28.47,1014.73,-12.32
0,26,28.47,1014.73,-12.29
0,26,28.47,1014.73,-12.29
0,26,28.47,1014.73,-12.32
0,26,28.47,1014.73,-12.32
0,26,28.47,1014.73,-12.32
0,26,28.47,1014.73,-12.33
0,26,28.47,1014.73,-12.32
0,26,28.47,1014.73,-12.32
0,26,28.47,1014.73,-12.29
0,26,28.47,1014.73,-12.23
0,26,28.47,1014.72,-12.23
0,26,28.47,1014.72,-12.22
0,26,28.48,1014.72,-12.26
0,26,28.48,1014.72,-12.26
0,26,28.48,1014.72,-12.22
0,26,28.48,1014.72,-12.22
0,26,28.49,1014.72,-12.21
0,26,28.49,1014.72,-12.24
0,26,28.49,1014.72,-12.24
0,26,28.49,1014.72,-12.24
0,26,28.49,1014.72,-12.2
0,27,28.49,1014.72,-12.14
0,27,28.5,1014.71,-12.15
0,27,28.5,1014.71,-12.15
0,27,28.5,1014.71,-12.16
0,27,28.5,1014.71,-12.19
0,27,28.5,1014.71,-12.19
0,27,28.5,1014.71,-12.19
0,27,28.5,1014.71,-12.17
0,27,28.5,1014.71,-12.13
0,27,28.5,1014.71,-12.13
0,27,28.5,1014.71,-12.17
0,27,28.5,1014.71,-12.17
0,27,28.5,1014.71,-12.14
0,27,28.5,1014.71,-12.14
0,27,28.5,1014.71,-12.14
0,27,28.5,1014.71,-12.18
0,27,28.5,1014.71,-12.18
0,27,28.5,1014.71,-12.16
0,27,28.5,1014.71,-12.16
0,27,28.5,1014.71,-12.16
0,27,28.5,1014.71,-12.18
0,27,28.5,1014.71,-12.14
0,27,28.5,1014.71,-12.14
0,27,28.5,1014.7,-12.1
0,27,28.5,1014.71,-12.15
0,27,28.5,1014.71,-12.15
0,27,28.5,1014.7,-12.03
0,27,28.5,1014.7,-12.04
0,27,28.5,1014.7,-12.04
0,27,28.5,1014.7,-12.03
0,27,28.5,1014.7,-12.03
0,27,28.5,1014.7,-12.09
0,27,28.5,1014.71,-12.15
0,27,28.5,1014.7,-12.05
0,27,28.5,1014.7,-12.03
0,27,28.5,1014.7,-12.03
0,27,28.5,1014.7,-12.06
0,27,28.5,1014.7,-12.03
0,27,28.5,1014.7,-12.03
0,27,28.5,1014.7,-12.08
0,27,28.5,1014.7,-12.06
0,27,28.5,1014.7,-12.03
0,27,28.5,1014.7,-12.01
0,27,28.5,1014.69,-12.01
0,27,28.5,1014.69,-12
0,27,28.5,1014.69,-11.99
0,27,28.5,1014.69,-12.02
0,28,28.5,1014.69,-12.02
0,28,28.5,1014.7,-12.06
0,28,28.5,1014.7,-12.09
0,28,28.5,1014.7,-12.02
0,28,28.5,1014.7,-12.02
0,28,28.5,1014.7,-12.07
0,28,28.5,1014.7,-12.06
0,28,28.5,1014.7,-11.99
0,28,28.5,1014.69,-11.99
0,28,28.5,1014.7,-12.03
0,28,28.5,1014.7,-12.03
0,28,28.5,1014.7,-12.03
0,28,28.5,1014.69,-11.95
0,28,28.5,1014.69,-11.94
0,28,28.5,1014.68,-11.94
0,28,28.5,1014.69,-11.98
0,28,28.5,1014.69,-12
0,28,28.5,1014.69,-12.04
0,28,28.5,1014.7,-12.04
0,28,28.5,1014.7,-12.07
0,28,28.5,1014.7,-11.94
0,28,28.5,1014.69,-11.94
0,28,28.5,1014.68,-11.94
0,28,28.5,1014.7,-12.04
0,28,28.5,1014.7,-12.01
0,28,28.5,1014.69,-11.99
0,28,28.5,1014.69,-11.99
0,28,28.5,1014.69,-12.01
0,28,28.5,1014.69,-12
0,28,28.5,1014.69,-11.9
0,28,28.5,1014.68,-11.9
0,28,28.5,1014.68,-11.94
0,28,28.5,1014.68,-11.96
0,28,28.5,1014.69,-11.88
0,28,28.5,1014.68,-11.88
0,28,28.5,1014.67,-11.85
0,28,28.5,1014.67,-11.94
0,28,28.5,1014.68,-11.87
0,28,28.51,1014.68,-11.87
0,28,28.51,1014.67,-11.8
0,28,28.51,1014.67,-11.85
0,28,28.5,1014.67,-11.81
0,28,28.5,1014.67,-11.82
0,28,28.51,1014.67,-11.82
0,28,28.51,1014.67,-11.81
0,28,28.51,1014.67,-11.8
0,29,28.51,1014.67,-11.8
0,29,28.51,1014.67,-11.79
0,29,28.5,1014.67,-11.72
0,29,28.5,1014.66,-11.72
0,29,28.5,1014.67,-11.79
0,29,28.5,1014.67,-11.79
0,29,28.5,1014.66,-11.75
0,29,28.5,1014.66,-11.74
0,29,28.5,1014.67,-11.78
0,29,28.5,1014.67,-11.83
0,29,28.5,1014.67,-11.81
0,29,28.5,1014.67,-11.85
0,29,28.51,1014.67,-11.84
0,29,28.51,1014.67,-11.82
0,29,28.51,1014.67,-11.78
0,29,28.51,1014.67,-11.79
0,29,28.52,1014.67,-11.83
0,29,28.52,1014.67,-11.78
0,29,28.52,1014.67,-11.82
0,29,28.52,1014.67,-11.81
0,29,28.52,1014.67,-11.8
0,29,28.52,1014.68,-11.89
0,29,28.53,1014.68,-11.9
0,29,28.53,1014.68,-11.86
0,29,28.53,1014.68,-11.87
0,29,28.53,1014.67,-11.86
0,29,28.53,1014.67,-11.81
0,29,28.53,1014.67,-11.8
0,29,28.53,1014.67,-11.81
0,29,28.53,1014.67,-11.81
0,29,28.53,1014.67,-11.78
0,29,28.53,1014.66,-11.72
0,29,28.53,1014.66,-11.75
0,29,28.53,1014.66,-11.72
0,29,28.53,1014.66,-11.72
0,29,28.53,1014.66,-11.74
0,29,28.53,1014.65,-11.68
0,29,28.53,1014.66,-11.73
0,29,28.53,1014.66,-11.7
0,29,28.53,1014.66,-11.74
0,30,28.53,1014.66,-11.71
0,30,28.53,1014.66,-11.76
0,30,28.53,1014.67,-11.8
0,30,28.53,1014.67,-11.83
0,30,28.53,1014.67,-11.81
0,30,28.53,1014.66,-11.74
0,30,28.54,1014.67,-11.79
0,30,28.54,1014.67,-11.81
0,30,28.54,1014.67,-11.86
0,30,28.54,1014.68,-11.86
0,30,28.54,1014.67,-11.81
0,30,28.54,1014.67,-11.84
0,30,28.54,1014.66,-11.75
0,30,28.54,1014.66,-11.77
0,30,28.54,1014.67,-11.79
0,30,28.54,1014.66,-11.75
0,30,28.54,1014.67,-11.78
0,30,28.54,1014.67,-11.78
0,30,28.54,1014.66,-11.73
0,30,28.54,1014.67,-11.79
0,30,28.54,1014.66,-11.75
0,30,28.54,1014.67,-11.78
0,30,28.54,1014.67,-11.78
0,30,28.54,1014.67,-11.8
0,30,28.54,1014.67,-11.82
0,30,28.54,1014.66,-11.74
0,30,28.54,1014.66,-11.77
0,30,28.54,1014.67,-11.78
0,30,28.54,1014.67,-11.83
0,30,28.54,1014.68,-11.86
0,30,28.54,1014.68,-11.86
0,30,28.54,1014.67,-11.86
0,30,28.54,1014.68,-11.89
0,30,28.54,1014.67,-11.81
0,30,28.54,1014.67,-11.8
0,30,28.54,1014.67,-11.83
0,30,28.54,1014.68,-11.87
0,30,28.54,1014.68,-11.88
0,30,28.54,1014.69,-11.96
0,30,28.54,1014.69,-11.98
0,31,28.54,1014.69,-11.96
0,31,28.54,1014.69,-11.96
0,31,28.54,1014.69,-11.95
0,31,28.54,1014.68,-11.91
0,31,28.54,1014.69,-11.95
0,31,28.54,1014.68,-11.9
0,31,28.54,1014.68,-11.93
0,31,28.54,1014.68,-11.92
0,31,28.55,1014.68,-11.89
0,31,28.55,1014.68,-11.93
0,31,28.55,1014.69,-11.97
0,31,28.55,1014.69,-11.98
0,31,28.55,1014.69,-12
0,31,28.55,1014.69,-12
0,31,28.55,1014.69,-11.98
0,31,28.55,1014.69,-12.01
0,31,28.55,1014.69,-12.01
0,31,28.55,1014.69,-12.01
0,31,28.55,1014.7,-12.03
0,31,28.55,1014.69,-12.02
0,31,28.55,1014.69,-11.95
0,31,28.55,1014.69,-12
0,31,28.55,1014.7,-12.04
0,31,28.55,1014.69,-11.95
0,31,28.55,1014.69,-11.98
0,31,28.55,1014.69,-12.01
0,31,28.55,1014.7,-12.05
0,31,28.55,1014.69,-12.02
0,31,28.55,1014.7,-12.04
0,31,28.55,1014.69,-12.01
0,31,28.55,1014.69,-12
0,31,28.55,1014.7,-12.02
0,31,28.55,1014.7,-12.09
0,31,28.55,1014.7,-12.1
0,31,28.55,1014.71,-12.16
0,31,28.55,1014.71,-12.14
0,31,28.55,1014.71,-12.12
0,31,28.55,1014.71,-12.11
0,31,28.55,1014.7,-12.06
0,32,28.55,1014.7,-12.05
0,32,28.55,1014.7,-12.04
0,32,28.55,1014.7,-12.07
0,32,28.55,1014.7,-12.03
0,32,28.55,1014.69,-12.01
0,32,28.55,1014.7,-12.03
0,32,28.55,1014.7,-12.04
0,32,28.55,1014.7,-12.04
0,32,28.55,1014.69,-11.99
0,32,28.55,1014.69,-11.96
0,32,28.55,1014.68,-11.92
0,32,28.55,1014.68,-11.92
0,32,28.55,1014.69,-11.95
0,32,28.55,1014.69,-11.95
0,32,28.55,1014.69,-11.96
0,32,28.55,1014.68,-11.91
0,32,28.55,1014.68,-11.88
0,32,28.55,1014.68,-11.89
0,32,28.55,1014.67,-11.84
0,32,28.55,1014.68,-11.87
0,32,28.55,1014.67,-11.85
0,32,28.55,1014.67,-11.84
0,32,28.55,1014.67,-11.85
0,32,28.55,1014.68,-11.9
0,32,28.55,1014.68,-11.94
0,32,28.55,1014.68,-11.93
0,32,28.55,1014.68,-11.94
0,32,28.55,1014.67,-11.84
0,32,28.55,1014.67,-11.8
0,32,28.55,1014.66,-11.75
0,32,28.55,1014.66,-11.77
0,32,28.55,1014.67,-11.77
0,32,28.55,1014.66,-11.77
0,32,28.55,1014.66,-11.76
0,32,28.55,1014.66,-11.76
0,32,28.55,1014.67,-11.84
0,32,28.55,1014.67,-11.84
0,32,28.55,1014.67,-11.79
0,32,28.55,1014.66,-11.74
0,33,28.55,1014.66,-11.72
0,33,28.55,1014.66,-11.74
0,33,28.55,1014.66,-11.72
0,33,28.55,1014.65,-11.64
0,33,28.55,1014.65,-11.66
0,33,28.55,1014.65,-11.63
0,33,28.55,1014.64,-11.6
0,33,28.55,1014.64,-11.57
0,33,28.55,1014.63,-11.52
0,33,28.55,1014.64,-11.55
0,33,28.55,1014.64,-11.57
0,33,28.55,1014.64,-11.61
0,33,28.55,1014.64,-11.59
0,33,28.55,1014.65,-11.63
0,33,28.55,1014.65,-11.67
0,33,28.55,1014.65,-11.64
0,33,28.55,1014.65,-11.64
0,33,28.55,1014.65,-11.63
0,33,28.55,1014.64,-11.57
0,33,28.55,1014.64,-11.54
0,33,28.55,1014.64,-11.56
0,33,28.55,1014.64,-11.53
0,33,28.55,1014.63,-11.49
0,33,28.55,1014.63,-11.5
0,33,28.55,1014.63,-11.52
0,33,28.55,1014.64,-11.55
0,33,28.55,1014.63,-11.5
0,33,28.55,1014.63,-11.5
0,33,28.55,1014.63,-11.46
0,33,28.55,1014.63,-11.49
0,33,28.55,1014.63,-11.51
0,33,28.55,1014.63,-11.47
0,33,28.55,1014.63,-11.5
0,33,28.55,1014.63,-11.47
0,33,28.55,1014.63,-11.46
0,33,28.55,1014.62,-11.42
0,33,28.55,1014.63,-11.46
0,33,28.55,1014.63,-11.51
0,33,28.55,1014.63,-11.47
0,33,28.55,1014.62,-11.39
0,34,28.55,1014.62,-11.39
0,34,28.55,1014.62,-11.41
0,34,28.55,1014.62,-11.41
0,34,28.55,1014.62,-11.38
0,34,28.55,1014.62,-11.42
0,34,28.55,1014.62,-11.42
0,34,28.55,1014.63,-11.45
0,34,28.54,1014.62,-11.39
0,34,28.54,1014.62,-11.43
0,34,28.54,1014.63,-11.51
0,34,28.55,1014.64,-11.54
0,34,28.54,1014.63,-11.47
