Time, BMPtemp, BMPpresh, BMPalt, IMUaccelX, IMUaccelY, IMUaccelZ, GyGloblX, GyGloblY, GyGloblZ, GyroDltX, GyroDltY, GyroDltZ, AcceloX, AcceloY, AcceloZ, ExpIMUAccelYStp, CycStp
Time: 46130, BMP Temp: 22.22, BMP Pressure: 881.52, BMP Altitude: 1159.42, IMU Accel X Y Z: 0.22,-10.03,-0.04, Global X Y Z: -0.29,-0.67,0.08, Gyro Dlt X Y Z: 0.00,-0.02,-0.00, Accelo X Y Z: 1.44,12.97,-1.92, LinDlta Loop Y Accel: 1, Cycle couCycle count: 77
Time: 46718, BMP Temp: 22.22, BMP Pressure: 881.52, BMP Altitude: 1159.48, IMU Accel X Y Z: 0.89,-9.98,0.15, Global X Y Z: -0.29,-0.67,0.08, Gyro Dlt X Y Z: 0.00,-0.01,-0.00, Accelo X Y Z: 0.00,12.01,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 78
Time: 47301, BMP Temp: 22.22, BMP Pressure: 881.53, BMP Altitude: 1159.39, IMU Accel X Y Z: 0.16,-10.06,0.15, Global X Y Z: -0.30,-0.64,0.08, Gyro Dlt X Y Z: -0.01,0.03,0.00, Accelo X Y Z: 1.44,12.49,-1.92, LinDlta Loop Y Accel: 1, Cycle couCycle count: 79
Time: 47885, BMP Temp: 22.22, BMP Pressure: 881.51, BMP Altitude: 1159.51, IMU Accel X Y Z: -0.08,-10.01,0.11, Global X Y Z: -0.30,-0.66,0.07, Gyro Dlt X Y Z: 0.00,-0.02,-0.01, Accelo X Y Z: 0.96,13.45,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 80
Time: 48473, BMP Temp: 22.22, BMP Pressure: 881.52, BMP Altitude: 1159.43, IMU Accel X Y Z: 0.13,-9.95,-0.13, Global X Y Z: -0.31,-0.64,0.08, Gyro Dlt X Y Z: -0.01,0.02,0.01, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 81
Time: 49056, BMP Temp: 22.22, BMP Pressure: 881.52, BMP Altitude: 1159.44, IMU Accel X Y Z: -0.31,-10.03,-0.03, Global X Y Z: -0.31,-0.66,0.08, Gyro Dlt X Y Z: -0.01,-0.02,0.00, Accelo X Y Z: 0.96,13.45,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 82
Time: 49645, BMP Temp: 22.22, BMP Pressure: 881.53, BMP Altitude: 1159.39, IMU Accel X Y Z: 0.02,-10.04,-0.18, Global X Y Z: -0.31,-0.68,0.09, Gyro Dlt X Y Z: 0.00,-0.02,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 83
Time: 50233, BMP Temp: 22.22, BMP Pressure: 881.53, BMP Altitude: 1159.40, IMU Accel X Y Z: -0.10,-10.08,0.10, Global X Y Z: -0.32,-0.66,0.09, Gyro Dlt X Y Z: -0.00,0.02,0.00, Accelo X Y Z: 0.96,12.49,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 84
Time: 50821, BMP Temp: 22.22, BMP Pressure: 881.51, BMP Altitude: 1159.56, IMU Accel X Y Z: 0.13,-10.03,0.06, Global X Y Z: -0.32,-0.66,0.09, Gyro Dlt X Y Z: 0.00,0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 85
Time: 51404, BMP Temp: 22.22, BMP Pressure: 881.51, BMP Altitude: 1159.52, IMU Accel X Y Z: 0.29,-10.03,0.11, Global X Y Z: -0.32,-0.64,0.09, Gyro Dlt X Y Z: 0.00,0.02,0.01, Accelo X Y Z: 0.96,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 86
Time: 51988, BMP Temp: 22.22, BMP Pressure: 881.51, BMP Altitude: 1159.54, IMU Accel X Y Z: 0.30,-10.11,-0.14, Global X Y Z: -0.32,-0.65,0.10, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 87
Time: 52576, BMP Temp: 22.22, BMP Pressure: 881.52, BMP Altitude: 1159.45, IMU Accel X Y Z: -0.05,-10.02,0.18, Global X Y Z: -0.32,-0.66,0.10, Gyro Dlt X Y Z: 0.00,-0.00,0.01, Accelo X Y Z: 0.96,12.97,-1.44, LinDlta Loop Y Accel: 1, Cycle couCycle count: 88
Time: 53165, BMP Temp: 22.22, BMP Pressure: 881.52, BMP Altitude: 1159.49, IMU Accel X Y Z: 0.29,-9.98,0.06, Global X Y Z: -0.32,-0.67,0.10, Gyro Dlt X Y Z: 0.00,-0.02,-0.00, Accelo X Y Z: 1.44,12.97,-1.44, LinDlta Loop Y Accel: 0, Cycle couCycle count: 89
Time: 53748, BMP Temp: 22.22, BMP Pressure: 881.50, BMP Altitude: 1159.68, IMU Accel X Y Z: 0.11,-10.06,0.11, Global X Y Z: -0.32,-0.71,0.10, Gyro Dlt X Y Z: -0.00,-0.03,0.00, Accelo X Y Z: 1.44,12.49,-1.92, LinDlta Loop Y Accel: 1, Cycle couCycle count: 90
Time: 54336, BMP Temp: 22.22, BMP Pressure: 881.51, BMP Altitude: 1159.59, IMU Accel X Y Z: -0.07,-9.98,-0.04, Global X Y Z: -0.32,-0.74,0.10, Gyro Dlt X Y Z: 0.00,-0.04,-0.00, Accelo X Y Z: 1.44,13.45,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 91
Time: 54925, BMP Temp: 22.22, BMP Pressure: 881.50, BMP Altitude: 1159.62, IMU Accel X Y Z: -0.01,-10.05,-0.03, Global X Y Z: -0.33,-0.73,0.10, Gyro Dlt X Y Z: -0.01,0.01,0.00, Accelo X Y Z: 0.96,13.45,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 92
Time: 55513, BMP Temp: 22.22, BMP Pressure: 881.51, BMP Altitude: 1159.59, IMU Accel X Y Z: 0.11,-10.07,-0.21, Global X Y Z: -0.33,-0.74,0.10, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 93
Time: 56101, BMP Temp: 22.22, BMP Pressure: 881.50, BMP Altitude: 1159.60, IMU Accel X Y Z: -0.15,-10.07,-0.05, Global X Y Z: -0.33,-0.75,0.11, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 94
Time: 56690, BMP Temp: 22.22, BMP Pressure: 881.49, BMP Altitude: 1159.72, IMU Accel X Y Z: -0.10,-10.07,-0.23, Global X Y Z: -0.34,-0.76,0.11, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 95
Time: 57283, BMP Temp: 22.22, BMP Pressure: 881.49, BMP Altitude: 1159.72, IMU Accel X Y Z: -0.08,-10.03,-0.04, Global X Y Z: -0.34,-0.75,0.11, Gyro Dlt X Y Z: -0.01,0.01,0.01, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 96
Time: 57872, BMP Temp: 22.22, BMP Pressure: 881.48, BMP Altitude: 1159.83, IMU Accel X Y Z: 0.12,-10.04,-0.10, Global X Y Z: -0.34,-0.75,0.12, Gyro Dlt X Y Z: 0.00,-0.01,0.01, Accelo X Y Z: 1.44,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 97
Time: 58460, BMP Temp: 22.22, BMP Pressure: 881.48, BMP Altitude: 1159.86, IMU Accel X Y Z: 0.17,-10.00,0.16, Global X Y Z: -0.34,-0.75,0.13, Gyro Dlt X Y Z: -0.00,0.00,0.01, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 98
Time: 59043, BMP Temp: 22.23, BMP Pressure: 881.48, BMP Altitude: 1159.82, IMU Accel X Y Z: 0.22,-10.00,0.13, Global X Y Z: -0.35,-0.75,0.13, Gyro Dlt X Y Z: -0.01,0.00,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 99
Time: 59627, BMP Temp: 22.22, BMP Pressure: 881.48, BMP Altitude: 1159.82, IMU Accel X Y Z: 0.21,-9.99,0.11, Global X Y Z: -0.36,-0.75,0.13, Gyro Dlt X Y Z: -0.00,0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 100
Time: 60210, BMP Temp: 22.22, BMP Pressure: 881.49, BMP Altitude: 1159.75, IMU Accel X Y Z: 0.12,-10.02,0.07, Global X Y Z: -0.36,-0.76,0.13, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-1.44, LinDlta Loop Y Accel: 1, Cycle couCycle count: 101
Time: 60798, BMP Temp: 22.22, BMP Pressure: 881.47, BMP Altitude: 1159.88, IMU Accel X Y Z: 0.15,-10.02,-0.03, Global X Y Z: -0.37,-0.77,0.13, Gyro Dlt X Y Z: -0.00,-0.00,-0.00, Accelo X Y Z: 0.96,12.49,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 102
Time: 61392, BMP Temp: 22.22, BMP Pressure: 881.50, BMP Altitude: 1159.63, IMU Accel X Y Z: -0.15,-10.05,-0.07, Global X Y Z: -0.37,-0.77,0.13, Gyro Dlt X Y Z: 0.00,0.00,0.00, Accelo X Y Z: 4.32,14.42,-0.96, LinDlta Loop Y Accel: 1, Cycle couCycle count: 103
Time: 61980, BMP Temp: 22.23, BMP Pressure: 881.50, BMP Altitude: 1159.60, IMU Accel X Y Z: 0.08,-10.04,-0.19, Global X Y Z: -0.37,-0.77,0.13, Gyro Dlt X Y Z: -0.00,0.00,-0.00, Accelo X Y Z: 0.96,12.97,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 104
Time: 62569, BMP Temp: 22.22, BMP Pressure: 881.50, BMP Altitude: 1159.64, IMU Accel X Y Z: -0.15,-10.05,-0.28, Global X Y Z: -0.37,-0.79,0.13, Gyro Dlt X Y Z: 0.00,-0.03,-0.00, Accelo X Y Z: 0.48,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 105
Time: 63162, BMP Temp: 22.22, BMP Pressure: 881.51, BMP Altitude: 1159.54, IMU Accel X Y Z: -0.04,-10.11,-0.19, Global X Y Z: -0.37,-0.80,0.13, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 106
Time: 63757, BMP Temp: 22.22, BMP Pressure: 881.51, BMP Altitude: 1159.55, IMU Accel X Y Z: -0.02,-10.00,-0.14, Global X Y Z: -0.38,-0.80,0.14, Gyro Dlt X Y Z: -0.01,0.00,0.01, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 107
Time: 64345, BMP Temp: 22.22, BMP Pressure: 881.52, BMP Altitude: 1159.50, IMU Accel X Y Z: 0.08,-10.09,-0.01, Global X Y Z: -0.38,-0.82,0.14, Gyro Dlt X Y Z: 0.00,-0.02,0.00, Accelo X Y Z: 0.96,12.97,-1.44, LinDlta Loop Y Accel: 0, Cycle couCycle count: 108
Time: 64934, BMP Temp: 22.23, BMP Pressure: 881.49, BMP Altitude: 1159.72, IMU Accel X Y Z: 0.01,-10.04,-0.20, Global X Y Z: -0.38,-0.82,0.14, Gyro Dlt X Y Z: -0.00,0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 109
Time: 65522, BMP Temp: 22.23, BMP Pressure: 881.49, BMP Altitude: 1159.70, IMU Accel X Y Z: -0.02,-10.10,-0.11, Global X Y Z: -0.38,-0.82,0.14, Gyro Dlt X Y Z: 0.00,-0.00,-0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 110
Time: 66115, BMP Temp: 22.23, BMP Pressure: 881.51, BMP Altitude: 1159.55, IMU Accel X Y Z: 0.18,-10.07,-0.31, Global X Y Z: -0.38,-0.79,0.15, Gyro Dlt X Y Z: -0.01,0.03,0.01, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 111
Time: 66704, BMP Temp: 22.23, BMP Pressure: 881.51, BMP Altitude: 1159.56, IMU Accel X Y Z: 0.04,-9.97,0.00, Global X Y Z: -0.39,-0.82,0.15, Gyro Dlt X Y Z: -0.00,-0.02,0.01, Accelo X Y Z: 0.96,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 112
Time: 67292, BMP Temp: 22.23, BMP Pressure: 881.51, BMP Altitude: 1159.53, IMU Accel X Y Z: 0.37,-10.01,-0.11, Global X Y Z: -0.39,-0.82,0.16, Gyro Dlt X Y Z: -0.00,0.00,0.00, Accelo X Y Z: 0.96,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 113
Time: 67881, BMP Temp: 22.23, BMP Pressure: 881.50, BMP Altitude: 1159.60, IMU Accel X Y Z: 0.03,-10.01,0.15, Global X Y Z: -0.39,-0.85,0.16, Gyro Dlt X Y Z: -0.00,-0.03,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 114
Time: 68469, BMP Temp: 22.23, BMP Pressure: 881.52, BMP Altitude: 1159.47, IMU Accel X Y Z: 0.13,-10.08,-0.00, Global X Y Z: -0.39,-0.84,0.16, Gyro Dlt X Y Z: -0.00,0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 115
Time: 69057, BMP Temp: 22.23, BMP Pressure: 881.51, BMP Altitude: 1159.52, IMU Accel X Y Z: 0.18,-10.00,0.06, Global X Y Z: -0.40,-0.84,0.16, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 0.96,12.97,-1.92, LinDlta Loop Y Accel: 1, Cycle couCycle count: 116
Time: 69646, BMP Temp: 22.23, BMP Pressure: 881.51, BMP Altitude: 1159.55, IMU Accel X Y Z: -0.05,-10.03,-0.05, Global X Y Z: -0.40,-0.84,0.16, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 117
Time: 70239, BMP Temp: 22.23, BMP Pressure: 881.51, BMP Altitude: 1159.59, IMU Accel X Y Z: 0.07,-10.01,-0.03, Global X Y Z: -0.39,-0.86,0.16, Gyro Dlt X Y Z: 0.00,-0.01,-0.00, Accelo X Y Z: 0.96,12.49,-1.44, LinDlta Loop Y Accel: 0, Cycle couCycle count: 118
Time: 70828, BMP Temp: 22.23, BMP Pressure: 881.49, BMP Altitude: 1159.75, IMU Accel X Y Z: 0.03,-10.02,-0.14, Global X Y Z: -0.40,-0.87,0.16, Gyro Dlt X Y Z: -0.00,-0.02,0.00, Accelo X Y Z: 1.92,12.49,-1.44, LinDlta Loop Y Accel: 0, Cycle couCycle count: 119
Time: 71416, BMP Temp: 22.23, BMP Pressure: 881.50, BMP Altitude: 1159.68, IMU Accel X Y Z: -0.03,-10.06,-0.16, Global X Y Z: -0.40,-0.88,0.17, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.48,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 120
Time: 72010, BMP Temp: 22.24, BMP Pressure: 881.51, BMP Altitude: 1159.59, IMU Accel X Y Z: 0.04,-10.03,-0.05, Global X Y Z: -0.40,-0.89,0.17, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 121
Time: 72604, BMP Temp: 22.24, BMP Pressure: 881.51, BMP Altitude: 1159.55, IMU Accel X Y Z: 0.10,-10.03,-0.11, Global X Y Z: -0.40,-0.91,0.17, Gyro Dlt X Y Z: -0.00,-0.01,0.01, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 122
Time: 73192, BMP Temp: 22.24, BMP Pressure: 881.51, BMP Altitude: 1159.52, IMU Accel X Y Z: 0.11,-10.03,-0.07, Global X Y Z: -0.41,-0.91,0.17, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-1.44, LinDlta Loop Y Accel: 0, Cycle couCycle count: 123
Time: 73781, BMP Temp: 22.24, BMP Pressure: 881.50, BMP Altitude: 1159.64, IMU Accel X Y Z: 0.02,-9.99,-0.03, Global X Y Z: -0.41,-0.93,0.17, Gyro Dlt X Y Z: -0.00,-0.02,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 124
Time: 74370, BMP Temp: 22.24, BMP Pressure: 881.50, BMP Altitude: 1159.60, IMU Accel X Y Z: 0.10,-10.05,-0.08, Global X Y Z: -0.42,-0.94,0.18, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 1.44,12.97,-1.92, LinDlta Loop Y Accel: 1, Cycle couCycle count: 125
Time: 74958, BMP Temp: 22.24, BMP Pressure: 881.48, BMP Altitude: 1159.84, IMU Accel X Y Z: 0.22,-10.04,0.04, Global X Y Z: -0.42,-0.94,0.18, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 126
Time: 75547, BMP Temp: 22.24, BMP Pressure: 881.48, BMP Altitude: 1159.82, IMU Accel X Y Z: 0.09,-10.06,-0.06, Global X Y Z: -0.42,-0.96,0.18, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 127
Time: 76135, BMP Temp: 22.24, BMP Pressure: 881.49, BMP Altitude: 1159.72, IMU Accel X Y Z: 0.19,-10.03,0.01, Global X Y Z: -0.42,-0.96,0.18, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 2, Cycle couCycle count: 128
Time: 76724, BMP Temp: 22.24, BMP Pressure: 881.48, BMP Altitude: 1159.87, IMU Accel X Y Z: -0.29,-10.02,0.14, Global X Y Z: -0.43,-0.96,0.19, Gyro Dlt X Y Z: -0.01,-0.00,0.00, Accelo X Y Z: -2.40,12.01,-4.81, LinDlta Loop Y Accel: 0, Cycle couCycle count: 129
Time: 77317, BMP Temp: 22.24, BMP Pressure: 881.47, BMP Altitude: 1159.95, IMU Accel X Y Z: 0.19,-10.03,0.05, Global X Y Z: -0.43,-0.98,0.19, Gyro Dlt X Y Z: -0.00,-0.02,0.00, Accelo X Y Z: 0.96,12.01,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 130
Time: 77905, BMP Temp: 22.25, BMP Pressure: 881.45, BMP Altitude: 1160.11, IMU Accel X Y Z: 0.12,-10.06,0.02, Global X Y Z: -0.43,-0.99,0.19, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 131
Time: 78502, BMP Temp: 22.25, BMP Pressure: 881.46, BMP Altitude: 1160.00, IMU Accel X Y Z: 0.10,-10.01,0.12, Global X Y Z: -0.43,-1.02,0.19, Gyro Dlt X Y Z: 0.00,-0.02,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 132
Time: 79090, BMP Temp: 22.25, BMP Pressure: 881.46, BMP Altitude: 1160.00, IMU Accel X Y Z: 0.14,-10.07,-0.01, Global X Y Z: -0.43,-1.03,0.19, Gyro Dlt X Y Z: 0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.49,-1.92, LinDlta Loop Y Accel: 2, Cycle couCycle count: 133
Time: 79678, BMP Temp: 22.25, BMP Pressure: 881.47, BMP Altitude: 1159.93, IMU Accel X Y Z: -0.10,-10.01,-0.13, Global X Y Z: -0.43,-1.05,0.20, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 134
Time: 80267, BMP Temp: 22.25, BMP Pressure: 881.47, BMP Altitude: 1159.94, IMU Accel X Y Z: -0.04,-10.03,-0.01, Global X Y Z: -0.43,-1.05,0.20, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 0.48,13.45,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 135
Time: 80860, BMP Temp: 22.25, BMP Pressure: 881.45, BMP Altitude: 1160.07, IMU Accel X Y Z: 0.10,-10.05,-0.10, Global X Y Z: -0.43,-1.09,0.20, Gyro Dlt X Y Z: 0.00,-0.04,-0.00, Accelo X Y Z: 0.96,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 136
Time: 81448, BMP Temp: 22.25, BMP Pressure: 881.47, BMP Altitude: 1159.97, IMU Accel X Y Z: -0.11,-10.05,-0.10, Global X Y Z: -0.43,-1.08,0.20, Gyro Dlt X Y Z: -0.00,0.01,0.00, Accelo X Y Z: 0.96,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 137
Time: 82036, BMP Temp: 22.26, BMP Pressure: 881.47, BMP Altitude: 1159.90, IMU Accel X Y Z: -0.10,-10.04,0.04, Global X Y Z: -0.42,-1.07,0.21, Gyro Dlt X Y Z: 0.01,0.01,0.01, Accelo X Y Z: -2.40,12.01,-4.32, LinDlta Loop Y Accel: 0, Cycle couCycle count: 138
Time: 82625, BMP Temp: 22.26, BMP Pressure: 881.50, BMP Altitude: 1159.68, IMU Accel X Y Z: 0.12,-10.07,0.07, Global X Y Z: -0.42,-1.05,0.22, Gyro Dlt X Y Z: -0.01,0.02,0.01, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 139
Time: 83213, BMP Temp: 22.26, BMP Pressure: 881.50, BMP Altitude: 1159.66, IMU Accel X Y Z: 0.22,-9.99,-0.16, Global X Y Z: -0.42,-1.09,0.21, Gyro Dlt X Y Z: 0.00,-0.03,-0.01, Accelo X Y Z: 0.96,12.97,-1.92, LinDlta Loop Y Accel: 2, Cycle couCycle count: 140
Time: 83801, BMP Temp: 22.26, BMP Pressure: 881.49, BMP Altitude: 1159.70, IMU Accel X Y Z: 0.30,-10.02,0.24, Global X Y Z: -0.43,-1.07,0.22, Gyro Dlt X Y Z: -0.01,0.01,0.00, Accelo X Y Z: 1.44,13.45,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 141
Time: 84389, BMP Temp: 22.26, BMP Pressure: 881.50, BMP Altitude: 1159.68, IMU Accel X Y Z: 0.24,-10.03,-0.19, Global X Y Z: -0.44,-1.08,0.22, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 142
Time: 84977, BMP Temp: 22.26, BMP Pressure: 881.48, BMP Altitude: 1159.84, IMU Accel X Y Z: -0.02,-10.09,-0.11, Global X Y Z: -0.44,-1.10,0.22, Gyro Dlt X Y Z: 0.00,-0.01,-0.00, Accelo X Y Z: 0.96,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 143
Time: 85571, BMP Temp: 22.26, BMP Pressure: 881.49, BMP Altitude: 1159.74, IMU Accel X Y Z: 0.07,-10.05,-0.02, Global X Y Z: -0.44,-1.11,0.22, Gyro Dlt X Y Z: -0.01,-0.02,0.00, Accelo X Y Z: 0.96,13.45,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 144
Time: 86159, BMP Temp: 22.27, BMP Pressure: 881.50, BMP Altitude: 1159.68, IMU Accel X Y Z: -0.02,-10.11,-0.12, Global X Y Z: -0.44,-1.13,0.22, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,13.45,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 145
Time: 86752, BMP Temp: 22.26, BMP Pressure: 881.49, BMP Altitude: 1159.71, IMU Accel X Y Z: 0.01,-10.02,0.09, Global X Y Z: -0.44,-1.14,0.22, Gyro Dlt X Y Z: 0.00,-0.02,-0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 2, Cycle couCycle count: 146
Time: 87340, BMP Temp: 22.27, BMP Pressure: 881.50, BMP Altitude: 1159.68, IMU Accel X Y Z: 0.08,-10.00,-0.04, Global X Y Z: -0.45,-1.15,0.22, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 147
Time: 87928, BMP Temp: 22.27, BMP Pressure: 881.48, BMP Altitude: 1159.82, IMU Accel X Y Z: 0.08,-10.05,-0.01, Global X Y Z: -0.45,-1.17,0.22, Gyro Dlt X Y Z: -0.01,-0.02,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 148
Time: 88517, BMP Temp: 22.27, BMP Pressure: 881.50, BMP Altitude: 1159.67, IMU Accel X Y Z: 0.07,-10.07,-0.15, Global X Y Z: -0.45,-1.18,0.22, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 0.48,13.45,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 149
Time: 89105, BMP Temp: 22.27, BMP Pressure: 881.49, BMP Altitude: 1159.76, IMU Accel X Y Z: -0.01,-10.06,-0.01, Global X Y Z: -0.45,-1.18,0.22, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 150
Time: 89698, BMP Temp: 22.27, BMP Pressure: 881.51, BMP Altitude: 1159.55, IMU Accel X Y Z: 0.10,-10.08,0.00, Global X Y Z: -0.46,-1.20,0.22, Gyro Dlt X Y Z: -0.00,-0.03,-0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 151
Time: 90286, BMP Temp: 22.27, BMP Pressure: 881.53, BMP Altitude: 1159.41, IMU Accel X Y Z: 0.04,-10.07,0.02, Global X Y Z: -0.46,-1.20,0.23, Gyro Dlt X Y Z: -0.00,0.01,0.00, Accelo X Y Z: 0.96,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 152
Time: 90874, BMP Temp: 22.27, BMP Pressure: 881.53, BMP Altitude: 1159.40, IMU Accel X Y Z: 0.44,-10.04,-0.16, Global X Y Z: -0.47,-1.25,0.22, Gyro Dlt X Y Z: -0.00,-0.06,-0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 153
Time: 91468, BMP Temp: 22.27, BMP Pressure: 881.54, BMP Altitude: 1159.26, IMU Accel X Y Z: 0.39,-10.05,0.04, Global X Y Z: -0.47,-1.25,0.23, Gyro Dlt X Y Z: -0.01,0.00,0.00, Accelo X Y Z: 1.44,12.97,-1.44, LinDlta Loop Y Accel: 0, Cycle couCycle count: 154
